plate_id,well,base_medium,transformer,inoculation,time,absorbance
FWP6,K13,SES-T2,NJP02,NJP21,d1,0.1371
FWP6,K13,SES-T2,NJP02,NJP21,d2,0.1627
FWP6,K13,SES-T2,NJP02,NJP21,d3,0.1951
FWP6,K13,SES-T2,NJP02,NJP21,d4,0.1647
FWP6,K13,SES-T2,NJP02,NJP21,d5,0.2407
FWP6,K13,SES-T2,NJP02,NJP21,d6,0.2082
FWP6,K13,SES-T2,NJP02,NJP21,d7,0.2041
FWP6,K13,SES-T2,NJP02,NJP21,d8,0.1878
FWP6,K14,SES-T2,NJP02,G7dA,d1,0.1383
FWP6,K14,SES-T2,NJP02,G7dA,d2,0.1661
FWP6,K14,SES-T2,NJP02,G7dA,d3,0.1939
FWP6,K14,SES-T2,NJP02,G7dA,d4,0.1741
FWP6,K14,SES-T2,NJP02,G7dA,d5,0.2474
FWP6,K14,SES-T2,NJP02,G7dA,d6,0.2277
FWP6,K14,SES-T2,NJP02,G7dA,d7,0.2185
FWP6,K14,SES-T2,NJP02,G7dA,d8,0.264
FWP6,K15,SES-T2,NJP02,CMF18,d1,0.1349
FWP6,K15,SES-T2,NJP02,CMF18,d2,0.1697
FWP6,K15,SES-T2,NJP02,CMF18,d3,0.2383
FWP6,K15,SES-T2,NJP02,CMF18,d4,0.2459
FWP6,K15,SES-T2,NJP02,CMF18,d5,0.2456
FWP6,K15,SES-T2,NJP02,CMF18,d6,0.2283
FWP6,K15,SES-T2,NJP02,CMF18,d7,0.2372
FWP6,K15,SES-T2,NJP02,CMF18,d8,0.1954
FWP6,K16,SES-T2,NJP02,NJP03,d1,0.1622
FWP6,K16,SES-T2,NJP02,NJP03,d2,0.1879
FWP6,K16,SES-T2,NJP02,NJP03,d3,0.24
FWP6,K16,SES-T2,NJP02,NJP03,d4,0.2383
FWP6,K16,SES-T2,NJP02,NJP03,d5,0.2555
FWP6,K16,SES-T2,NJP02,NJP03,d6,0.2548
FWP6,K16,SES-T2,NJP02,NJP03,d7,0.2554
FWP6,K16,SES-T2,NJP02,NJP03,d8,0.2555
FWP6,K17,SES-T2,NJP02,CK1,d1,0.1349
FWP6,K17,SES-T2,NJP02,CK1,d2,0.1624
FWP6,K17,SES-T2,NJP02,CK1,d3,0.2232
FWP6,K17,SES-T2,NJP02,CK1,d4,0.2758
FWP6,K17,SES-T2,NJP02,CK1,d5,0.2588
FWP6,K17,SES-T2,NJP02,CK1,d6,0.2563
FWP6,K17,SES-T2,NJP02,CK1,d7,0.2935
FWP6,K17,SES-T2,NJP02,CK1,d8,0.1988
FWP6,K18,SES-T2,NJP02,G8,d1,0.1385
FWP6,K18,SES-T2,NJP02,G8,d2,0.1458
FWP6,K18,SES-T2,NJP02,G8,d3,0.1744
FWP6,K18,SES-T2,NJP02,G8,d4,0.173
FWP6,K18,SES-T2,NJP02,G8,d5,0.1736
FWP6,K18,SES-T2,NJP02,G8,d6,0.1695
FWP6,K18,SES-T2,NJP02,G8,d7,0.2132
FWP6,K18,SES-T2,NJP02,G8,d8,0.1415
FWP6,K19,SES-T2,NJP02,F27,d1,0.1376
FWP6,K19,SES-T2,NJP02,F27,d2,0.1609
FWP6,K19,SES-T2,NJP02,F27,d3,0.1922
FWP6,K19,SES-T2,NJP02,F27,d4,0.2541
FWP6,K19,SES-T2,NJP02,F27,d5,0.2731
FWP6,K19,SES-T2,NJP02,F27,d6,0.2811
FWP6,K19,SES-T2,NJP02,F27,d7,0.355
FWP6,K19,SES-T2,NJP02,F27,d8,0.3057
FWP6,K20,SES-T2,NJP02,KF11,d1,0.143
FWP6,K20,SES-T2,NJP02,KF11,d2,0.1464
FWP6,K20,SES-T2,NJP02,KF11,d3,0.1968
FWP6,K20,SES-T2,NJP02,KF11,d4,0.2573
FWP6,K20,SES-T2,NJP02,KF11,d5,0.2888
FWP6,K20,SES-T2,NJP02,KF11,d6,0.3087
FWP6,K20,SES-T2,NJP02,KF11,d7,0.3472
FWP6,K20,SES-T2,NJP02,KF11,d8,0.3755
FWP6,K21,SES-T2,NJP02,F19,d1,0.1656
FWP6,K21,SES-T2,NJP02,F19,d2,0.1752
FWP6,K21,SES-T2,NJP02,F19,d3,0.2581
FWP6,K21,SES-T2,NJP02,F19,d4,0.3367
FWP6,K21,SES-T2,NJP02,F19,d5,0.3842
FWP6,K21,SES-T2,NJP02,F19,d6,0.3898
FWP6,K21,SES-T2,NJP02,F19,d7,0.4805
FWP6,K21,SES-T2,NJP02,F19,d8,0.4123
FWP6,K22,SES-T2,NJP02,G7d2,d1,0.1394
FWP6,K22,SES-T2,NJP02,G7d2,d2,0.1822
FWP6,K22,SES-T2,NJP02,G7d2,d3,0.2097
FWP6,K22,SES-T2,NJP02,G7d2,d4,0.2375
FWP6,K22,SES-T2,NJP02,G7d2,d5,0.2817
FWP6,K22,SES-T2,NJP02,G7d2,d6,0.2568
FWP6,K22,SES-T2,NJP02,G7d2,d7,0.2727
FWP6,K22,SES-T2,NJP02,G7d2,d8,0.2023
FWP6,K23,SES-T2,NJP02,blank,d1,0.1301
FWP6,K23,SES-T2,NJP02,blank,d2,0.1105
FWP6,K23,SES-T2,NJP02,blank,d3,0.113
FWP6,K23,SES-T2,NJP02,blank,d4,0.1156
FWP6,K23,SES-T2,NJP02,blank,d5,0.1257
FWP6,K23,SES-T2,NJP02,blank,d6,0.115
FWP6,K23,SES-T2,NJP02,blank,d7,0.1143
FWP6,K23,SES-T2,NJP02,blank,d8,0.1192
FWP6,K24,SES-T2,NJP02,blank,d1,0.143
FWP6,K24,SES-T2,NJP02,blank,d2,0.1432
FWP6,K24,SES-T2,NJP02,blank,d3,0.3737
FWP6,K24,SES-T2,NJP02,blank,d4,0.1441
FWP6,K24,SES-T2,NJP02,blank,d5,0.1471
FWP6,K24,SES-T2,NJP02,blank,d6,0.1357
FWP6,K24,SES-T2,NJP02,blank,d7,0.133
FWP6,K24,SES-T2,NJP02,blank,d8,0.1329
FWP6,L1,SES-T2,NJP02,blank,d1,0.1174
FWP6,L1,SES-T2,NJP02,blank,d2,0.1268
FWP6,L1,SES-T2,NJP02,blank,d3,0.1253
FWP6,L1,SES-T2,NJP02,blank,d4,0.1336
FWP6,L1,SES-T2,NJP02,blank,d5,0.1687
FWP6,L1,SES-T2,NJP02,blank,d6,0.1668
FWP6,L1,SES-T2,NJP02,blank,d7,0.1668
FWP6,L1,SES-T2,NJP02,blank,d8,0.168
FWP6,L2,SES-T2,NJP02,blank,d1,0.1155
FWP6,L2,SES-T2,NJP02,blank,d2,0.1146
FWP6,L2,SES-T2,NJP02,blank,d3,0.1159
FWP6,L2,SES-T2,NJP02,blank,d4,0.1219
FWP6,L2,SES-T2,NJP02,blank,d5,0.233
FWP6,L2,SES-T2,NJP02,blank,d6,0.145
FWP6,L2,SES-T2,NJP02,blank,d7,0.146
FWP6,L2,SES-T2,NJP02,blank,d8,0.148
FWP6,L3,SES-T2,NJP02,NJP10,d1,0.1361
FWP6,L3,SES-T2,NJP02,NJP10,d2,0.1962
FWP6,L3,SES-T2,NJP02,NJP10,d3,0.3303
FWP6,L3,SES-T2,NJP02,NJP10,d4,0.4382
FWP6,L3,SES-T2,NJP02,NJP10,d5,0.3926
FWP6,L3,SES-T2,NJP02,NJP10,d6,0.2557
FWP6,L3,SES-T2,NJP02,NJP10,d7,0.2558
FWP6,L3,SES-T2,NJP02,NJP10,d8,0.254
FWP6,L4,SES-T2,NJP02,G7,d1,0.1426
FWP6,L4,SES-T2,NJP02,G7,d2,0.1588
FWP6,L4,SES-T2,NJP02,G7,d3,0.2221
FWP6,L4,SES-T2,NJP02,G7,d4,0.2753
FWP6,L4,SES-T2,NJP02,G7,d5,0.2557
FWP6,L4,SES-T2,NJP02,G7,d6,0.1988
FWP6,L4,SES-T2,NJP02,G7,d7,0.1743
FWP6,L4,SES-T2,NJP02,G7,d8,0.1773
FWP6,L5,SES-T2,NJP02,CMF9,d1,0.1406
FWP6,L5,SES-T2,NJP02,CMF9,d2,0.162
FWP6,L5,SES-T2,NJP02,CMF9,d3,0.1992
FWP6,L5,SES-T2,NJP02,CMF9,d4,0.306
FWP6,L5,SES-T2,NJP02,CMF9,d5,0.2356
FWP6,L5,SES-T2,NJP02,CMF9,d6,0.1986
FWP6,L5,SES-T2,NJP02,CMF9,d7,0.1767
FWP6,L5,SES-T2,NJP02,CMF9,d8,0.182
FWP6,L6,SES-T2,NJP02,KF19,d1,0.1403
FWP6,L6,SES-T2,NJP02,KF19,d2,0.1533
FWP6,L6,SES-T2,NJP02,KF19,d3,0.2667
FWP6,L6,SES-T2,NJP02,KF19,d4,0.2556
FWP6,L6,SES-T2,NJP02,KF19,d5,0.1716
FWP6,L6,SES-T2,NJP02,KF19,d6,0.1894
FWP6,L6,SES-T2,NJP02,KF19,d7,0.1516
FWP6,L6,SES-T2,NJP02,KF19,d8,0.1534
FWP6,L7,SES-T2,NJP02,G7d8,d1,0.1423
FWP6,L7,SES-T2,NJP02,G7d8,d2,0.1482
FWP6,L7,SES-T2,NJP02,G7d8,d3,0.2413
FWP6,L7,SES-T2,NJP02,G7d8,d4,0.3146
FWP6,L7,SES-T2,NJP02,G7d8,d5,0.2825
FWP6,L7,SES-T2,NJP02,G7d8,d6,0.2216
FWP6,L7,SES-T2,NJP02,G7d8,d7,0.2609
FWP6,L7,SES-T2,NJP02,G7d8,d8,0.2162
FWP6,L8,SES-T2,NJP02,NJP01,d1,0.1381
FWP6,L8,SES-T2,NJP02,NJP01,d2,0.1589
FWP6,L8,SES-T2,NJP02,NJP01,d3,0.2347
FWP6,L8,SES-T2,NJP02,NJP01,d4,0.2925
FWP6,L8,SES-T2,NJP02,NJP01,d5,0.2653
FWP6,L8,SES-T2,NJP02,NJP01,d6,0.2018
FWP6,L8,SES-T2,NJP02,NJP01,d7,0.2021
FWP6,L8,SES-T2,NJP02,NJP01,d8,0.2369
FWP6,L9,SES-T2,NJP02,CMF4,d1,0.139
FWP6,L9,SES-T2,NJP02,CMF4,d2,0.1125
FWP6,L9,SES-T2,NJP02,CMF4,d3,0.1126
FWP6,L9,SES-T2,NJP02,CMF4,d4,0.113
FWP6,L9,SES-T2,NJP02,CMF4,d5,0.1133
FWP6,L9,SES-T2,NJP02,CMF4,d6,0.1142
FWP6,L9,SES-T2,NJP02,CMF4,d7,0.1148
FWP6,L9,SES-T2,NJP02,CMF4,d8,0.1608
FWP6,L10,SES-T2,NJP02,G2,d1,0.1516
FWP6,L10,SES-T2,NJP02,G2,d2,0.2032
FWP6,L10,SES-T2,NJP02,G2,d3,0.372
FWP6,L10,SES-T2,NJP02,G2,d4,0.4895
FWP6,L10,SES-T2,NJP02,G2,d5,0.4525
FWP6,L10,SES-T2,NJP02,G2,d6,0.5601
FWP6,L10,SES-T2,NJP02,G2,d7,0.2863
FWP6,L10,SES-T2,NJP02,G2,d8,0.21560000000000001
FWP6,L11,SES-T2,NJP02,NJP02,d1,0.1389
FWP6,L11,SES-T2,NJP02,NJP02,d2,0.1326
FWP6,L11,SES-T2,NJP02,NJP02,d3,0.1599
FWP6,L11,SES-T2,NJP02,NJP02,d4,0.1326
FWP6,L11,SES-T2,NJP02,NJP02,d5,0.1592
FWP6,L11,SES-T2,NJP02,NJP02,d6,0.1248
FWP6,L11,SES-T2,NJP02,NJP02,d7,0.1265
FWP6,L11,SES-T2,NJP02,NJP02,d8,0.1429
FWP6,L12,SES-T2,NJP02,G7dB,d1,0.137
FWP6,L12,SES-T2,NJP02,G7dB,d2,0.1772
FWP6,L12,SES-T2,NJP02,G7dB,d3,0.2575
FWP6,L12,SES-T2,NJP02,G7dB,d4,0.2776
FWP6,L12,SES-T2,NJP02,G7dB,d5,0.2676
FWP6,L12,SES-T2,NJP02,G7dB,d6,0.2318
FWP6,L12,SES-T2,NJP02,G7dB,d7,0.3174
FWP6,L12,SES-T2,NJP02,G7dB,d8,0.3871
FWP6,L13,SES-T2,NJP02,NJP21,d1,0.1361
FWP6,L13,SES-T2,NJP02,NJP21,d2,0.1726
FWP6,L13,SES-T2,NJP02,NJP21,d3,0.1655
FWP6,L13,SES-T2,NJP02,NJP21,d4,0.1743
FWP6,L13,SES-T2,NJP02,NJP21,d5,0.2049
FWP6,L13,SES-T2,NJP02,NJP21,d6,0.2267
FWP6,L13,SES-T2,NJP02,NJP21,d7,0.2254
FWP6,L13,SES-T2,NJP02,NJP21,d8,0.2439
FWP6,L14,SES-T2,NJP02,G7dA,d1,0.1394
FWP6,L14,SES-T2,NJP02,G7dA,d2,0.1712
FWP6,L14,SES-T2,NJP02,G7dA,d3,0.1939
FWP6,L14,SES-T2,NJP02,G7dA,d4,0.1648
FWP6,L14,SES-T2,NJP02,G7dA,d5,0.2386
FWP6,L14,SES-T2,NJP02,G7dA,d6,0.2419
FWP6,L14,SES-T2,NJP02,G7dA,d7,0.2476
FWP6,L14,SES-T2,NJP02,G7dA,d8,0.2514
FWP6,L15,SES-T2,NJP02,CMF18,d1,0.1368
FWP6,L15,SES-T2,NJP02,CMF18,d2,0.1721
FWP6,L15,SES-T2,NJP02,CMF18,d3,0.2321
FWP6,L15,SES-T2,NJP02,CMF18,d4,0.2365
FWP6,L15,SES-T2,NJP02,CMF18,d5,0.229
FWP6,L15,SES-T2,NJP02,CMF18,d6,0.2144
FWP6,L15,SES-T2,NJP02,CMF18,d7,0.2237
FWP6,L15,SES-T2,NJP02,CMF18,d8,0.1706
FWP6,L16,SES-T2,NJP02,NJP03,d1,0.1366
FWP6,L16,SES-T2,NJP02,NJP03,d2,0.1634
FWP6,L16,SES-T2,NJP02,NJP03,d3,0.2724
FWP6,L16,SES-T2,NJP02,NJP03,d4,0.2311
FWP6,L16,SES-T2,NJP02,NJP03,d5,0.2569
FWP6,L16,SES-T2,NJP02,NJP03,d6,0.2522
FWP6,L16,SES-T2,NJP02,NJP03,d7,0.2559
FWP6,L16,SES-T2,NJP02,NJP03,d8,0.264
FWP6,L17,SES-T2,NJP02,CK1,d1,0.1385
FWP6,L17,SES-T2,NJP02,CK1,d2,0.1659
FWP6,L17,SES-T2,NJP02,CK1,d3,0.2215
FWP6,L17,SES-T2,NJP02,CK1,d4,0.2921
FWP6,L17,SES-T2,NJP02,CK1,d5,0.2496
FWP6,L17,SES-T2,NJP02,CK1,d6,0.2476
FWP6,L17,SES-T2,NJP02,CK1,d7,0.2796
FWP6,L17,SES-T2,NJP02,CK1,d8,0.203
FWP6,L18,SES-T2,NJP02,G8,d1,0.1375
FWP6,L18,SES-T2,NJP02,G8,d2,0.1478
FWP6,L18,SES-T2,NJP02,G8,d3,0.1739
FWP6,L18,SES-T2,NJP02,G8,d4,0.1595
FWP6,L18,SES-T2,NJP02,G8,d5,0.1743
FWP6,L18,SES-T2,NJP02,G8,d6,0.1585
FWP6,L18,SES-T2,NJP02,G8,d7,0.1962
FWP6,L18,SES-T2,NJP02,G8,d8,0.1397
FWP6,L19,SES-T2,NJP02,F27,d1,0.1415
FWP6,L19,SES-T2,NJP02,F27,d2,0.1608
FWP6,L19,SES-T2,NJP02,F27,d3,0.2094
FWP6,L19,SES-T2,NJP02,F27,d4,0.2827
FWP6,L19,SES-T2,NJP02,F27,d5,0.2883
FWP6,L19,SES-T2,NJP02,F27,d6,0.2915
FWP6,L19,SES-T2,NJP02,F27,d7,0.3659
FWP6,L19,SES-T2,NJP02,F27,d8,0.3686
FWP6,L20,SES-T2,NJP02,KF11,d1,0.1365
FWP6,L20,SES-T2,NJP02,KF11,d2,0.1496
FWP6,L20,SES-T2,NJP02,KF11,d3,0.2157
FWP6,L20,SES-T2,NJP02,KF11,d4,0.2638
FWP6,L20,SES-T2,NJP02,KF11,d5,0.2989
FWP6,L20,SES-T2,NJP02,KF11,d6,0.3175
FWP6,L20,SES-T2,NJP02,KF11,d7,0.367
FWP6,L20,SES-T2,NJP02,KF11,d8,0.4328
FWP6,L21,SES-T2,NJP02,F19,d1,1.1316
FWP6,L21,SES-T2,NJP02,F19,d2,0.2218
FWP6,L21,SES-T2,NJP02,F19,d3,0.2861
FWP6,L21,SES-T2,NJP02,F19,d4,0.3485
FWP6,L21,SES-T2,NJP02,F19,d5,0.356
FWP6,L21,SES-T2,NJP02,F19,d6,0.3555
FWP6,L21,SES-T2,NJP02,F19,d7,0.427
FWP6,L21,SES-T2,NJP02,F19,d8,0.3411
FWP6,L22,SES-T2,NJP02,G7d2,d1,0.1423
FWP6,L22,SES-T2,NJP02,G7d2,d2,0.1911
FWP6,L22,SES-T2,NJP02,G7d2,d3,0.2323
FWP6,L22,SES-T2,NJP02,G7d2,d4,0.2245
FWP6,L22,SES-T2,NJP02,G7d2,d5,0.2865
FWP6,L22,SES-T2,NJP02,G7d2,d6,0.2587
FWP6,L22,SES-T2,NJP02,G7d2,d7,0.28
FWP6,L22,SES-T2,NJP02,G7d2,d8,0.1803
FWP6,L23,SES-T2,NJP02,blank,d1,0.1333
FWP6,L23,SES-T2,NJP02,blank,d2,0.1122
FWP6,L23,SES-T2,NJP02,blank,d3,0.1129
FWP6,L23,SES-T2,NJP02,blank,d4,0.1175
FWP6,L23,SES-T2,NJP02,blank,d5,0.1183
FWP6,L23,SES-T2,NJP02,blank,d6,0.1193
FWP6,L23,SES-T2,NJP02,blank,d7,0.1183
FWP6,L23,SES-T2,NJP02,blank,d8,0.1171
FWP6,L24,SES-T2,NJP02,blank,d1,0.1913
FWP6,L24,SES-T2,NJP02,blank,d2,0.2458
FWP6,L24,SES-T2,NJP02,blank,d3,0.1209
FWP6,L24,SES-T2,NJP02,blank,d4,0.1366
FWP6,L24,SES-T2,NJP02,blank,d5,0.1473
FWP6,L24,SES-T2,NJP02,blank,d6,0.1419
FWP6,L24,SES-T2,NJP02,blank,d7,0.1366
FWP6,L24,SES-T2,NJP02,blank,d8,0.1379
FWP6,M1,SES-T2,G7dB,blank,d1,0.1593
FWP6,M1,SES-T2,G7dB,blank,d2,0.2247
FWP6,M1,SES-T2,G7dB,blank,d3,0.2217
FWP6,M1,SES-T2,G7dB,blank,d4,0.2268
FWP6,M1,SES-T2,G7dB,blank,d5,0.1721
FWP6,M1,SES-T2,G7dB,blank,d6,0.1766
FWP6,M1,SES-T2,G7dB,blank,d7,0.1778
FWP6,M1,SES-T2,G7dB,blank,d8,0.1777
FWP6,M2,SES-T2,G7dB,blank,d1,0.1728
FWP6,M2,SES-T2,G7dB,blank,d2,0.1762
FWP6,M2,SES-T2,G7dB,blank,d3,0.1804
FWP6,M2,SES-T2,G7dB,blank,d4,0.1739
FWP6,M2,SES-T2,G7dB,blank,d5,0.2013
FWP6,M2,SES-T2,G7dB,blank,d6,0.1829
FWP6,M2,SES-T2,G7dB,blank,d7,0.1853
FWP6,M2,SES-T2,G7dB,blank,d8,0.1825
FWP6,M3,SES-T2,G7dB,NJP10,d1,0.1657
FWP6,M3,SES-T2,G7dB,NJP10,d2,0.204
FWP6,M3,SES-T2,G7dB,NJP10,d3,0.3127
FWP6,M3,SES-T2,G7dB,NJP10,d4,0.4224
FWP6,M3,SES-T2,G7dB,NJP10,d5,0.3836
FWP6,M3,SES-T2,G7dB,NJP10,d6,0.2798
FWP6,M3,SES-T2,G7dB,NJP10,d7,0.2802
FWP6,M3,SES-T2,G7dB,NJP10,d8,0.2689
FWP6,M4,SES-T2,G7dB,G7,d1,0.1904
FWP6,M4,SES-T2,G7dB,G7,d2,0.1645
FWP6,M4,SES-T2,G7dB,G7,d3,0.3077
FWP6,M4,SES-T2,G7dB,G7,d4,0.3296
FWP6,M4,SES-T2,G7dB,G7,d5,0.1914
FWP6,M4,SES-T2,G7dB,G7,d6,0.2805
FWP6,M4,SES-T2,G7dB,G7,d7,0.203
FWP6,M4,SES-T2,G7dB,G7,d8,0.2029
FWP6,M5,SES-T2,G7dB,CMF9,d1,0.164
FWP6,M5,SES-T2,G7dB,CMF9,d2,0.1289
FWP6,M5,SES-T2,G7dB,CMF9,d3,0.1952
FWP6,M5,SES-T2,G7dB,CMF9,d4,0.3017
FWP6,M5,SES-T2,G7dB,CMF9,d5,0.2608
FWP6,M5,SES-T2,G7dB,CMF9,d6,0.2314
FWP6,M5,SES-T2,G7dB,CMF9,d7,0.2312
FWP6,M5,SES-T2,G7dB,CMF9,d8,0.2332
FWP6,M6,SES-T2,G7dB,KF19,d1,1.361
FWP6,M6,SES-T2,G7dB,KF19,d2,1.2382
FWP6,M6,SES-T2,G7dB,KF19,d3,0.3144
FWP6,M6,SES-T2,G7dB,KF19,d4,0.3275
FWP6,M6,SES-T2,G7dB,KF19,d5,0.3004
FWP6,M6,SES-T2,G7dB,KF19,d6,0.2744
FWP6,M6,SES-T2,G7dB,KF19,d7,0.2662
FWP6,M6,SES-T2,G7dB,KF19,d8,0.272
FWP6,M7,SES-T2,G7dB,G7d8,d1,0.1606
FWP6,M7,SES-T2,G7dB,G7d8,d2,0.1636
FWP6,M7,SES-T2,G7dB,G7d8,d3,0.2491
FWP6,M7,SES-T2,G7dB,G7d8,d4,0.3042
FWP6,M7,SES-T2,G7dB,G7d8,d5,0.2554
FWP6,M7,SES-T2,G7dB,G7d8,d6,0.283
FWP6,M7,SES-T2,G7dB,G7d8,d7,0.2894
FWP6,M7,SES-T2,G7dB,G7d8,d8,0.2935
FWP6,M8,SES-T2,G7dB,NJP01,d1,0.1624
FWP6,M8,SES-T2,G7dB,NJP01,d2,0.1368
FWP6,M8,SES-T2,G7dB,NJP01,d3,0.1458
FWP6,M8,SES-T2,G7dB,NJP01,d4,0.1561
FWP6,M8,SES-T2,G7dB,NJP01,d5,0.156
FWP6,M8,SES-T2,G7dB,NJP01,d6,0.1575
FWP6,M8,SES-T2,G7dB,NJP01,d7,0.181
FWP6,M8,SES-T2,G7dB,NJP01,d8,0.2366
FWP6,M9,SES-T2,G7dB,CMF4,d1,0.167
FWP6,M9,SES-T2,G7dB,CMF4,d2,0.1761
FWP6,M9,SES-T2,G7dB,CMF4,d3,0.2474
FWP6,M9,SES-T2,G7dB,CMF4,d4,0.239
FWP6,M9,SES-T2,G7dB,CMF4,d5,0.211
FWP6,M9,SES-T2,G7dB,CMF4,d6,0.1886
FWP6,M9,SES-T2,G7dB,CMF4,d7,0.1987
FWP6,M9,SES-T2,G7dB,CMF4,d8,0.1912
FWP6,M10,SES-T2,G7dB,G2,d1,0.1634
FWP6,M10,SES-T2,G7dB,G2,d2,0.1884
FWP6,M10,SES-T2,G7dB,G2,d3,0.2584
FWP6,M10,SES-T2,G7dB,G2,d4,0.452
FWP6,M10,SES-T2,G7dB,G2,d5,0.3509
FWP6,M10,SES-T2,G7dB,G2,d6,0.3349
FWP6,M10,SES-T2,G7dB,G2,d7,0.3193
FWP6,M10,SES-T2,G7dB,G2,d8,0.2787
FWP6,M11,SES-T2,G7dB,NJP02,d1,0.18
FWP6,M11,SES-T2,G7dB,NJP02,d2,0.1596
FWP6,M11,SES-T2,G7dB,NJP02,d3,0.1765
FWP6,M11,SES-T2,G7dB,NJP02,d4,0.1647
FWP6,M11,SES-T2,G7dB,NJP02,d5,0.1712
FWP6,M11,SES-T2,G7dB,NJP02,d6,0.1687
FWP6,M11,SES-T2,G7dB,NJP02,d7,0.1832
FWP6,M11,SES-T2,G7dB,NJP02,d8,0.1776
FWP6,M12,SES-T2,G7dB,G7dB,d1,1.5777
FWP6,M12,SES-T2,G7dB,G7dB,d2,1.3272
FWP6,M12,SES-T2,G7dB,G7dB,d3,0.2822
FWP6,M12,SES-T2,G7dB,G7dB,d4,0.2512
FWP6,M12,SES-T2,G7dB,G7dB,d5,0.2863
FWP6,M12,SES-T2,G7dB,G7dB,d6,0.2502
FWP6,M12,SES-T2,G7dB,G7dB,d7,0.2346
FWP6,M12,SES-T2,G7dB,G7dB,d8,0.2265
FWP6,M13,SES-T2,G7dB,NJP21,d1,1.4418
FWP6,M13,SES-T2,G7dB,NJP21,d2,0.9139
FWP6,M13,SES-T2,G7dB,NJP21,d3,0.8521
FWP6,M13,SES-T2,G7dB,NJP21,d4,0.8506
FWP6,M13,SES-T2,G7dB,NJP21,d5,0.44
FWP6,M13,SES-T2,G7dB,NJP21,d6,0.2118
FWP6,M13,SES-T2,G7dB,NJP21,d7,0.2246
FWP6,M13,SES-T2,G7dB,NJP21,d8,0.1841
FWP6,M14,SES-T2,G7dB,G7dA,d1,0.1627
FWP6,M14,SES-T2,G7dB,G7dA,d2,0.1729
FWP6,M14,SES-T2,G7dB,G7dA,d3,0.1944
FWP6,M14,SES-T2,G7dB,G7dA,d4,0.1756
FWP6,M14,SES-T2,G7dB,G7dA,d5,0.2234
FWP6,M14,SES-T2,G7dB,G7dA,d6,0.2279
FWP6,M14,SES-T2,G7dB,G7dA,d7,0.267
FWP6,M14,SES-T2,G7dB,G7dA,d8,0.2069
FWP6,M15,SES-T2,G7dB,CMF18,d1,0.1677
FWP6,M15,SES-T2,G7dB,CMF18,d2,0.1843
FWP6,M15,SES-T2,G7dB,CMF18,d3,0.244
FWP6,M15,SES-T2,G7dB,CMF18,d4,0.2166
FWP6,M15,SES-T2,G7dB,CMF18,d5,0.2096
FWP6,M15,SES-T2,G7dB,CMF18,d6,0.2422
FWP6,M15,SES-T2,G7dB,CMF18,d7,0.215
FWP6,M15,SES-T2,G7dB,CMF18,d8,0.2087
FWP6,M16,SES-T2,G7dB,NJP03,d1,0.1627
FWP6,M16,SES-T2,G7dB,NJP03,d2,0.174
FWP6,M16,SES-T2,G7dB,NJP03,d3,0.3122
FWP6,M16,SES-T2,G7dB,NJP03,d4,0.3132
FWP6,M16,SES-T2,G7dB,NJP03,d5,0.2869
FWP6,M16,SES-T2,G7dB,NJP03,d6,0.2905
FWP6,M16,SES-T2,G7dB,NJP03,d7,0.3045
FWP6,M16,SES-T2,G7dB,NJP03,d8,0.3035
FWP6,M17,SES-T2,G7dB,CK1,d1,0.1666
FWP6,M17,SES-T2,G7dB,CK1,d2,0.1626
FWP6,M17,SES-T2,G7dB,CK1,d3,0.2267
FWP6,M17,SES-T2,G7dB,CK1,d4,0.2608
FWP6,M17,SES-T2,G7dB,CK1,d5,0.261
FWP6,M17,SES-T2,G7dB,CK1,d6,0.2463
FWP6,M17,SES-T2,G7dB,CK1,d7,0.313
FWP6,M17,SES-T2,G7dB,CK1,d8,0.1705
FWP6,M18,SES-T2,G7dB,G8,d1,0.1812
FWP6,M18,SES-T2,G7dB,G8,d2,0.1738
FWP6,M18,SES-T2,G7dB,G8,d3,0.1996
FWP6,M18,SES-T2,G7dB,G8,d4,0.2127
FWP6,M18,SES-T2,G7dB,G8,d5,0.2549
FWP6,M18,SES-T2,G7dB,G8,d6,0.2658
FWP6,M18,SES-T2,G7dB,G8,d7,0.2942
FWP6,M18,SES-T2,G7dB,G8,d8,0.4907
FWP6,M19,SES-T2,G7dB,F27,d1,0.1739
FWP6,M19,SES-T2,G7dB,F27,d2,0.1763
FWP6,M19,SES-T2,G7dB,F27,d3,0.2432
FWP6,M19,SES-T2,G7dB,F27,d4,0.3306
FWP6,M19,SES-T2,G7dB,F27,d5,0.3559
FWP6,M19,SES-T2,G7dB,F27,d6,0.4071
FWP6,M19,SES-T2,G7dB,F27,d7,0.9022
FWP6,M19,SES-T2,G7dB,F27,d8,1.0572
FWP6,M20,SES-T2,G7dB,KF11,d1,0.1789
FWP6,M20,SES-T2,G7dB,KF11,d2,0.1717
FWP6,M20,SES-T2,G7dB,KF11,d3,0.3272
FWP6,M20,SES-T2,G7dB,KF11,d4,0.4205
FWP6,M20,SES-T2,G7dB,KF11,d5,0.5733
FWP6,M20,SES-T2,G7dB,KF11,d6,1.1434
FWP6,M20,SES-T2,G7dB,KF11,d7,0.6424
FWP6,M20,SES-T2,G7dB,KF11,d8,0.4165
FWP6,M21,SES-T2,G7dB,F19,d1,0.177
FWP6,M21,SES-T2,G7dB,F19,d2,0.2304
